Dendrometer,Timestamp,Radius,max,twd,gro_yr,frost,flags,version
FB3a,2022-07-09T16:15:00Z,2792,2792,0,0,FALSE,NA,0.1.4
FB3a,2022-07-09T16:30:00Z,2792,2792,0,0,FALSE,NA,0.1.4
FB3a,2022-07-09T16:45:00Z,2793,2793,0,1,FALSE,NA,0.1.4
FB3a,2022-07-09T17:00:00Z,2793,2793,0,1,FALSE,NA,0.1.4
FB3a,2022-07-09T17:15:00Z,2793,2793,0,1,FALSE,NA,0.1.4
FB3a,2022-07-09T17:30:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T17:45:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T18:00:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T18:15:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T18:30:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T18:45:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T19:00:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T19:15:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T19:30:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T19:45:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T20:00:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T20:15:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T20:30:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T20:45:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T21:00:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T21:15:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T21:30:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T21:45:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T22:00:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T22:15:00Z,2791,2793,2,1,FALSE,NA,0.1.4
FB3a,2022-07-09T22:30:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T22:45:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T23:00:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T23:15:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T23:30:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-09T23:45:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-10T00:00:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-10T00:15:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-10T00:30:00Z,2792,2793,1,1,FALSE,NA,0.1.4
FB3a,2022-07-10T00:45:00Z,2791,2793,2,1,FALSE,NA,0.1.4
FB3a,2022-07-10T01:00:00Z,2791,2793,2,1,FALSE,NA,0.1.4
