Dendrometer,Timestamp,Radius,max,twd,gro_yr,frost,flags,version
ET2b,2023-01-26T00:15:00Z,6593.4664751543305,6593.4664751543305,0,0,TRUE,NA,0.1.4
ET2b,2023-01-26T00:30:00Z,6593.4664751543305,6593.4664751543305,0,0,TRUE,NA,0.1.4
ET2b,2023-01-26T00:45:00Z,6593.4664751543305,6593.4664751543305,0,0,TRUE,NA,0.1.4
ET2b,2023-01-26T01:00:00Z,6593.4664751543305,6593.4664751543305,0,0,TRUE,NA,0.1.4
ET2b,2023-01-26T01:15:00Z,6593.4664751543305,6593.4664751543305,0,0,TRUE,NA,0.1.4
ET2b,2023-01-26T01:30:00Z,6593.4664751543305,6593.4664751543305,0,0,TRUE,NA,0.1.4
ET2b,2023-01-26T01:45:00Z,6593.4664751543305,6593.4664751543305,0,0,TRUE,NA,0.1.4
ET2b,2023-01-26T02:00:00Z,6593.738157814315,6593.738157814315,0,0.2716826599844353,TRUE,NA,0.1.4
ET2b,2023-01-26T02:15:00Z,6593.738157814315,6593.738157814315,0,0.2716826599844353,TRUE,NA,0.1.4
ET2b,2023-01-26T02:30:00Z,6593.4664751543305,6593.738157814315,0.2716826599844353,0.2716826599844353,TRUE,NA,0.1.4
ET2b,2023-01-26T02:45:00Z,6593.4664751543305,6593.738157814315,0.2716826599844353,0.2716826599844353,TRUE,NA,0.1.4
ET2b,2023-01-26T03:00:00Z,6593.4664751543305,6593.738157814315,0.2716826599844353,0.2716826599844353,TRUE,NA,0.1.4
ET2b,2023-01-26T03:15:00Z,6593.4664751543305,6593.738157814315,0.2716826599844353,0.2716826599844353,TRUE,NA,0.1.4
ET2b,2023-01-26T03:30:00Z,6593.4664751543305,6593.738157814315,0.2716826599844353,0.2716826599844353,TRUE,NA,0.1.4
ET2b,2023-01-26T03:45:00Z,6593.738157814315,6593.738157814315,0,0.2716826599844353,TRUE,NA,0.1.4
ET2b,2023-01-26T04:00:00Z,6593.4664751543305,6593.738157814315,0.2716826599844353,0.2716826599844353,TRUE,NA,0.1.4
