Dendrometer,Timestamp,Radius,max,twd,gro_yr,frost,flags,version
ET5b,2023-02-02T00:15:00Z,0,4267.5912230303775,0,0,TRUE,NA,0.1.4
ET5b,2023-02-02T00:30:00Z,0,4267.5912230303775,0,0,TRUE,NA,0.1.4
ET5b,2023-02-02T00:45:00Z,0,4267.5912230303775,0,0,TRUE,NA,0.1.4
ET5b,2023-02-02T01:00:00Z,0,4267.5912230303775,0,0,TRUE,NA,0.1.4
ET5b,2023-02-02T01:15:00Z,0,4267.5912230303775,0,0,TRUE,NA,0.1.4
ET5b,2023-02-02T01:30:00Z,0.5433653199679611,4268.134588350345,0,0.5433653199679611,TRUE,NA,0.1.4
ET5b,2023-02-02T01:45:00Z,1.6300959599047928,4269.221318990282,0,1.6300959599047928,TRUE,NA,0.1.4
ET5b,2023-02-02T02:00:00Z,3.803557239777547,4271.394780270155,0,3.803557239777547,TRUE,NA,0.1.4
ET5b,2023-02-02T02:15:00Z,5.43365319968234,4273.02487623006,0,5.43365319968234,TRUE,NA,0.1.4
ET5b,2023-02-02T02:30:00Z,7.0637491595871325,4274.654972189965,0,7.0637491595871325,TRUE,NA,0.1.4
ET5b,2023-02-02T02:45:00Z,8.965527779475451,4276.556750809853,0,8.965527779475451,TRUE,NA,0.1.4
ET5b,2023-02-02T03:00:00Z,10.323941079395809,4277.915164109773,0,10.323941079395809,TRUE,NA,0.1.4
ET5b,2023-02-02T03:15:00Z,11.138989059348205,4278.730212089726,0,11.138989059348205,TRUE,NA,0.1.4
ET5b,2023-02-02T03:30:00Z,11.954037039300601,4279.545260069678,0,11.954037039300601,TRUE,NA,0.1.4
ET5b,2023-02-02T03:45:00Z,14.127498319173355,4281.718721349551,0,14.127498319173355,TRUE,NA,0.1.4
ET5b,2023-02-02T04:00:00Z,15.214228959110187,4282.805451989488,0,15.214228959110187,TRUE,NA,0.1.4
ET5b,2023-02-02T04:15:00Z,16.572642259030545,4284.163865289408,0,16.572642259030545,TRUE,NA,0.1.4
ET5b,2023-02-02T04:30:00Z,17.931055558950902,4285.522278589328,0,17.931055558950902,TRUE,NA,0.1.4
ET5b,2023-02-02T04:45:00Z,18.7461035389033,4286.337326569281,0,18.7461035389033,TRUE,NA,0.1.4
ET5b,2023-02-02T05:00:00Z,19.83283417884013,4287.424057209218,0,19.83283417884013,TRUE,NA,0.1.4
ET5b,2023-02-02T05:15:00Z,22.27797811869641,4289.869201149074,0,22.27797811869641,TRUE,NA,0.1.4
ET5b,2023-02-02T05:30:00Z,22.549660778680845,4290.140883809058,0,22.549660778680845,TRUE,NA,0.1.4
ET5b,2023-02-02T05:45:00Z,23.093026098648807,4290.684249129026,0,23.093026098648807,TRUE,NA,0.1.4
ET5b,2023-02-02T06:00:00Z,23.636391418617677,4291.227614448995,0,23.636391418617677,TRUE,NA,0.1.4
ET5b,2023-02-02T06:15:00Z,24.7231220585536,4292.314345088931,0,24.7231220585536,TRUE,NA,0.1.4
ET5b,2023-02-02T06:30:00Z,25.26648737852156,4292.857710408899,0,25.26648737852156,TRUE,NA,0.1.4
ET5b,2023-02-02T06:45:00Z,26.081535358473957,4293.672758388851,0,26.081535358473957,TRUE,NA,0.1.4
ET5b,2023-02-02T07:00:00Z,26.624900678442827,4294.21612370882,0,26.624900678442827,TRUE,NA,0.1.4
ET5b,2023-02-02T07:15:00Z,27.16826599841079,4294.759489028788,0,27.16826599841079,TRUE,NA,0.1.4
