Dendrometer,Timestamp,Radius.OG,Radius,jumpStart
FB3b,2022-07-09T18:15:00Z,3101,0,NA
FB3b,2022-07-09T18:30:00Z,3101,0,NA
FB3b,2022-07-09T18:45:00Z,3101,0,NA
FB3b,2022-07-09T19:00:00Z,3101,0,NA
FB3b,2022-07-09T19:15:00Z,3101,0,NA
FB3b,2022-07-09T19:30:00Z,3101,0,NA
FB3b,2022-07-09T19:45:00Z,3101,0,NA
FB3b,2022-07-09T20:00:00Z,3101,0,NA
FB3b,2022-07-09T20:15:00Z,3101,0,NA
FB3b,2022-07-09T20:30:00Z,3101,0,NA
FB3b,2022-07-09T20:45:00Z,3101,0,NA
FB3b,2022-07-09T21:00:00Z,3101,0,NA
FB3b,2022-07-09T21:15:00Z,3101,0,NA
FB3b,2022-07-09T21:30:00Z,3101,0,NA
FB3b,2022-07-09T21:45:00Z,3101,0,NA
FB3b,2022-07-09T22:00:00Z,3101,0,NA
FB3b,2022-07-09T22:15:00Z,3101,0,NA
FB3b,2022-07-09T22:30:00Z,3101,0,NA
FB3b,2022-07-09T22:45:00Z,3101,0,NA
FB3b,2022-07-09T23:00:00Z,3101,0,NA
FB3b,2022-07-09T23:15:00Z,3101,0,NA
FB3b,2022-07-09T23:30:00Z,3101,0,NA
FB3b,2022-07-09T23:45:00Z,3101,0,NA
FB3b,2022-07-10T00:00:00Z,3101,0,NA
FB3b,2022-07-10T00:15:00Z,3101,0,NA
FB3b,2022-07-10T00:30:00Z,3101,0,NA
FB3b,2022-07-10T00:45:00Z,3101,0,NA
FB3b,2022-07-10T01:00:00Z,3101,0,NA
FB3b,2022-07-10T01:15:00Z,3101,0,NA
FB3b,2022-07-10T01:30:00Z,3101,0,NA
FB3b,2022-07-10T01:45:00Z,3101,0,NA
FB3b,2022-07-10T02:00:00Z,3101,0,NA
FB3b,2022-07-10T02:15:00Z,3101,0,NA
FB3b,2022-07-10T02:30:00Z,3101,0,NA
FB3b,2022-07-10T02:45:00Z,3101,0,NA
FB3b,2022-07-10T03:00:00Z,3101,0,NA
FB3b,2022-07-10T03:15:00Z,3101,0,NA
FB3b,2022-07-10T03:30:00Z,3101,0,NA
FB3b,2022-07-10T03:45:00Z,3101,0,NA
FB3b,2022-07-10T04:00:00Z,3101,0,NA
FB3b,2022-07-10T04:15:00Z,3101,0,NA
FB3b,2022-07-10T04:30:00Z,3101,0,NA
FB3b,2022-07-10T04:45:00Z,3101,0,NA
FB3b,2022-07-10T05:00:00Z,3101,0,NA
FB3b,2022-07-10T05:15:00Z,3101,0,NA
FB3b,2022-07-10T05:30:00Z,3101,0,NA
FB3b,2022-07-10T05:45:00Z,3101,0,NA
FB3b,2022-07-10T06:00:00Z,3101,0,NA
FB3b,2022-07-10T06:15:00Z,3101,0,NA
FB3b,2022-07-10T06:30:00Z,3101,0,NA
FB3b,2022-07-10T06:45:00Z,3101,0,NA
FB3b,2022-07-10T07:00:00Z,3101,0,NA
FB3b,2022-07-10T07:15:00Z,3101,0,NA
FB3b,2022-07-10T07:30:00Z,3101,0,NA
FB3b,2022-07-10T07:45:00Z,3101,0,NA
FB3b,2022-07-10T08:00:00Z,3101,0,NA
FB3b,2022-07-10T08:15:00Z,3101,0,NA
FB3b,2022-07-10T08:30:00Z,3101,0,NA
FB3b,2022-07-10T08:45:00Z,3101,0,NA
FB3b,2022-07-10T09:00:00Z,3101,0,NA
FB3b,2022-07-10T09:15:00Z,3101,0,NA
FB3b,2022-07-10T09:30:00Z,3101,0,NA
FB3b,2022-07-10T09:45:00Z,3101,0,NA
FB3b,2022-07-10T10:00:00Z,3101,0,NA
FB3b,2022-07-10T10:15:00Z,3101,0,NA
FB3b,2022-07-10T10:30:00Z,3101,0,NA
FB3b,2022-07-10T10:45:00Z,3101,0,NA
FB3b,2022-07-10T11:00:00Z,3101,0,NA
FB3b,2022-07-10T11:15:00Z,3101,0,NA
FB3b,2022-07-10T11:30:00Z,3101,0,NA
FB3b,2022-07-10T11:45:00Z,3101,0,NA
FB3b,2022-07-10T12:00:00Z,3101,0,NA
FB3b,2022-07-10T12:15:00Z,3101,0,NA
FB3b,2022-07-10T12:30:00Z,3101,0,NA
FB3b,2022-07-10T12:45:00Z,3101,0,NA
FB3b,2022-07-10T13:00:00Z,3101,0,NA
FB3b,2022-07-10T13:15:00Z,3101,0,NA
FB3b,2022-07-10T13:30:00Z,3100,-1,NA
FB3b,2022-07-10T13:45:00Z,3099,-2,NA
FB3b,2022-07-10T14:00:00Z,3098,-3,NA
FB3b,2022-07-10T14:15:00Z,3095,-6,NA
FB3b,2022-07-10T14:30:00Z,3092,-9,NA
FB3b,2022-07-10T14:45:00Z,3089,-12,NA
FB3b,2022-07-10T15:00:00Z,3086,-15,NA
FB3b,2022-07-10T15:15:00Z,3085,-16,NA
FB3b,2022-07-10T15:30:00Z,3085,-16,NA
FB3b,2022-07-10T15:45:00Z,3084,-17,NA
FB3b,2022-07-10T16:00:00Z,3083,-18,NA
FB3b,2022-07-10T16:15:00Z,3083,-18,NA
FB3b,2022-07-10T16:30:00Z,3081,-20,NA
FB3b,2022-07-10T16:45:00Z,3076,-25,NA
FB3b,2022-07-10T17:00:00Z,3068,-33,NA
FB3b,2022-07-10T17:15:00Z,3058,-43,NA
FB3b,2022-07-10T17:30:00Z,3051,-50,NA
FB3b,2022-07-10T17:45:00Z,3045,-56,NA
FB3b,2022-07-10T18:00:00Z,3038,-63,NA
FB3b,2022-07-10T18:15:00Z,3033,-68,NA
FB3b,2022-07-10T18:30:00Z,3028,-73,NA
FB3b,2022-07-10T18:45:00Z,3027,-74,NA
FB3b,2022-07-10T19:00:00Z,3026,-75,NA
FB3b,2022-07-10T19:15:00Z,3023,-78,NA
FB3b,2022-07-10T19:30:00Z,3020,-81,NA
FB3b,2022-07-10T19:45:00Z,3019,-82,NA
FB3b,2022-07-10T20:00:00Z,3018,-83,NA
FB3b,2022-07-10T20:15:00Z,3015,-86,NA
FB3b,2022-07-10T20:30:00Z,3014,-87,NA
FB3b,2022-07-10T20:45:00Z,3014,-87,NA
FB3b,2022-07-10T21:00:00Z,3014,-87,NA
FB3b,2022-07-10T21:15:00Z,3015,-86,NA
FB3b,2022-07-10T21:30:00Z,3016,-85,NA
FB3b,2022-07-10T21:45:00Z,3016,-85,NA
FB3b,2022-07-10T22:00:00Z,3019,-82,NA
FB3b,2022-07-10T22:15:00Z,3019,-82,NA
FB3b,2022-07-10T22:30:00Z,3020,-81,NA
FB3b,2022-07-10T22:45:00Z,3024,-77,NA
FB3b,2022-07-10T23:00:00Z,3024,-77,NA
FB3b,2022-07-10T23:15:00Z,3025,-76,NA
FB3b,2022-07-10T23:30:00Z,3027,-74,NA
FB3b,2022-07-10T23:45:00Z,3028,-73,NA
FB3b,2022-07-11T00:00:00Z,3029,-72,NA
FB3b,2022-07-11T00:15:00Z,3031,-70,NA
FB3b,2022-07-11T00:30:00Z,3031,-70,NA
FB3b,2022-07-11T00:45:00Z,3034,-67,NA
FB3b,2022-07-11T01:00:00Z,3038,-63,NA
FB3b,2022-07-11T01:15:00Z,3038,-63,NA
FB3b,2022-07-11T01:30:00Z,3040,-61,NA
FB3b,2022-07-11T01:45:00Z,3040,-61,NA
FB3b,2022-07-11T02:00:00Z,3040,-61,NA
FB3b,2022-07-11T02:15:00Z,3040,-61,NA
FB3b,2022-07-11T02:30:00Z,3040,-61,NA
FB3b,2022-07-11T02:45:00Z,3040,-61,NA
FB3b,2022-07-11T03:00:00Z,3041,-60,NA
FB3b,2022-07-11T03:15:00Z,3041,-60,NA
FB3b,2022-07-11T03:30:00Z,3042,-59,NA
FB3b,2022-07-11T03:45:00Z,3046,-55,NA
FB3b,2022-07-11T04:00:00Z,3046,-55,NA
FB3b,2022-07-11T04:15:00Z,3045,-56,NA
FB3b,2022-07-11T04:30:00Z,3045,-56,NA
FB3b,2022-07-11T04:45:00Z,3046,-55,NA
FB3b,2022-07-11T05:00:00Z,3045,-56,NA
FB3b,2022-07-11T05:15:00Z,3047,-54,NA
FB3b,2022-07-11T05:30:00Z,3047,-54,NA
FB3b,2022-07-11T05:45:00Z,3047,-54,NA
FB3b,2022-07-11T06:00:00Z,3047,-54,NA
FB3b,2022-07-11T06:15:00Z,3047,-54,NA
FB3b,2022-07-11T06:30:00Z,3047,-54,NA
FB3b,2022-07-11T06:45:00Z,3047,-54,NA
FB3b,2022-07-11T07:00:00Z,3047,-54,NA
FB3b,2022-07-11T07:15:00Z,3047,-54,NA
FB3b,2022-07-11T07:30:00Z,3047,-54,NA
FB3b,2022-07-11T07:45:00Z,3047,-54,NA
FB3b,2022-07-11T08:00:00Z,3048,-53,NA
FB3b,2022-07-11T08:15:00Z,3048,-53,NA
FB3b,2022-07-11T08:30:00Z,3048,-53,NA
FB3b,2022-07-11T08:45:00Z,3048,-53,NA
FB3b,2022-07-11T09:00:00Z,3048,-53,NA
FB3b,2022-07-11T09:15:00Z,3048,-53,NA
FB3b,2022-07-11T09:30:00Z,3048,-53,NA
FB3b,2022-07-11T09:45:00Z,3048,-53,NA
FB3b,2022-07-11T10:00:00Z,3048,-53,NA
FB3b,2022-07-11T10:15:00Z,3048,-53,NA
FB3b,2022-07-11T10:30:00Z,3048,-53,NA
FB3b,2022-07-11T10:45:00Z,3050,-51,NA
FB3b,2022-07-11T11:00:00Z,3049,-52,NA
FB3b,2022-07-11T11:15:00Z,3050,-51,NA
FB3b,2022-07-11T11:30:00Z,3050,-51,NA
FB3b,2022-07-11T11:45:00Z,3050,-51,NA
FB3b,2022-07-11T12:00:00Z,3050,-51,NA
FB3b,2022-07-11T12:15:00Z,3051,-50,NA
FB3b,2022-07-11T12:30:00Z,3050,-51,NA
FB3b,2022-07-11T12:45:00Z,3050,-51,NA
FB3b,2022-07-11T13:00:00Z,3050,-51,NA
FB3b,2022-07-11T13:15:00Z,3050,-51,NA
FB3b,2022-07-11T13:30:00Z,3051,-50,NA
FB3b,2022-07-11T13:45:00Z,3050,-51,NA
FB3b,2022-07-11T14:00:00Z,3050,-51,NA
FB3b,2022-07-11T14:15:00Z,3050,-51,NA
FB3b,2022-07-11T14:30:00Z,3050,-51,NA
FB3b,2022-07-11T14:45:00Z,3050,-51,NA
FB3b,2022-07-11T15:00:00Z,3050,-51,NA
FB3b,2022-07-11T15:15:00Z,3050,-51,NA
FB3b,2022-07-11T15:30:00Z,3050,-51,NA
