Dendrometer,Timestamp,Radius.OG,Radius,jumpStart
ET8a,2022-07-23T16:15:00Z,2931.4559012285313,2931.4559012285313,NA
ET8a,2022-07-23T16:30:00Z,2926.565613348818,2926.565613348818,NA
ET8a,2022-07-23T16:45:00Z,2913.7965283295644,2926.565613348818,2926.565613348818
ET8a,2022-07-23T17:00:00Z,2907.819509809914,2920.5885948291675,NA
ET8a,2022-07-23T17:15:00Z,2891.2468675508835,2920.5885948291675,2920.5885948291675
ET8a,2022-07-23T17:30:00Z,2882.553022431392,2911.894749709676,NA
ET8a,2022-07-23T17:45:00Z,2880.9229264714872,2910.2646537497712,NA
ET8a,2022-07-23T18:00:00Z,2874.945907951837,2904.287635230121,NA
ET8a,2022-07-23T18:15:00Z,2872.50076401198,2901.842491290264,NA
ET8a,2022-07-23T18:30:00Z,2869.5122547521546,2898.8539820304386,NA
ET8a,2022-07-23T18:45:00Z,2868.968889432186,2898.31061671047,NA
ET8a,2022-07-23T19:00:00Z,2868.968889432186,2898.31061671047,NA
ET8a,2022-07-23T19:15:00Z,2868.968889432186,2898.31061671047,NA
ET8a,2022-07-23T19:30:00Z,2868.4255241122182,2897.767251390502,NA
ET8a,2022-07-23T19:45:00Z,2868.4255241122182,2897.767251390502,NA
ET8a,2022-07-23T20:00:00Z,2868.4255241122182,2897.767251390502,NA
ET8a,2022-07-23T20:15:00Z,2868.4255241122182,2897.767251390502,NA
ET8a,2022-07-23T20:30:00Z,2868.697206772202,2898.038934050486,NA
ET8a,2022-07-23T20:45:00Z,2868.4255241122182,2897.767251390502,NA
ET8a,2022-07-23T21:00:00Z,2868.4255241122182,2897.767251390502,NA
ET8a,2022-07-23T21:15:00Z,2868.4255241122182,2897.767251390502,NA
ET8a,2022-07-23T21:30:00Z,2868.4255241122182,2897.767251390502,NA
ET8a,2022-07-23T21:45:00Z,2868.697206772202,2898.038934050486,NA
ET8a,2022-07-23T22:00:00Z,2868.4255241122182,2897.767251390502,NA
ET8a,2022-07-23T22:15:00Z,2868.4255241122182,2897.767251390502,NA
ET8a,2022-07-23T22:30:00Z,2868.4255241122182,2897.767251390502,NA
ET8a,2022-07-23T22:45:00Z,2868.697206772202,2898.038934050486,NA
ET8a,2022-07-23T23:00:00Z,2868.4255241122182,2897.767251390502,NA
