DendroID,date_time,Radius,newRadius,jumpStart
ET1,2022-07-27T08:45:00Z,1324.9963327424975,1324.9963327424975,NA
ET1,2022-07-27T09:00:00Z,1324.9963327424975,1324.9963327424975,NA
ET1,2022-07-27T09:15:00Z,1324.9963327424975,1324.9963327424975,NA
ET1,2022-07-27T09:30:00Z,1324.9963327424975,1324.9963327424975,NA
ET1,2022-07-27T09:45:00Z,1324.9963327424975,1324.9963327424975,NA
ET1,2022-07-27T10:00:00Z,1324.9963327424975,1324.9963327424975,NA
ET1,2022-07-27T10:15:00Z,1324.9963327424975,1324.9963327424975,NA
ET1,2022-07-27T10:30:00Z,1324.9963327424975,1324.9963327424975,NA
ET1,2022-07-27T10:45:00Z,1324.9963327424975,1324.9963327424975,NA
ET1,2022-07-27T11:00:00Z,1324.9963327424975,1324.9963327424975,NA
ET1,2022-07-27T11:15:00Z,1324.724650082513,1324.724650082513,NA
ET1,2022-07-27T11:30:00Z,1324.724650082513,1324.724650082513,NA
ET1,2022-07-27T11:45:00Z,1324.9963327424975,1324.9963327424975,NA
ET1,2022-07-27T12:00:00Z,1324.724650082513,1324.724650082513,NA
ET1,2022-07-27T12:15:00Z,1324.724650082513,1324.724650082513,NA
ET1,2022-07-27T12:30:00Z,1324.724650082513,1324.724650082513,NA
ET1,2022-07-27T12:45:00Z,1324.4529674225294,1324.4529674225294,NA
ET1,2022-07-27T13:00:00Z,1324.4529674225294,1324.4529674225294,NA
ET1,2022-07-27T13:15:00Z,1324.4529674225294,1324.4529674225294,NA
ET1,2022-07-27T13:30:00Z,1324.1812847625451,1324.1812847625451,NA
ET1,2022-07-27T13:45:00Z,1323.909602102561,1323.909602102561,NA
ET1,2022-07-27T14:00:00Z,1324.1812847625451,1324.1812847625451,NA
ET1,2022-07-27T14:15:00Z,1323.909602102561,1323.909602102561,NA
ET1,2022-07-27T14:30:00Z,1323.909602102561,1323.909602102561,NA
ET1,2022-07-27T14:45:00Z,1324.1812847625451,1324.1812847625451,NA
ET1,2022-07-27T15:00:00Z,1323.909602102561,1323.909602102561,NA
ET1,2022-07-27T15:15:00Z,1323.637919442577,1323.637919442577,NA
ET1,2022-07-27T15:30:00Z,1323.637919442577,1323.637919442577,NA
ET1,2022-07-27T15:45:00Z,1323.637919442577,1323.637919442577,NA
ET1,2022-07-27T16:00:00Z,1323.637919442577,1323.637919442577,NA
ET1,2022-07-27T16:15:00Z,1323.637919442577,1323.637919442577,NA
ET1,2022-07-27T16:30:00Z,1323.3662367825928,1323.3662367825928,NA
ET1,2022-07-27T16:45:00Z,1323.3662367825928,1323.3662367825928,NA
ET1,2022-07-27T17:00:00Z,1323.0945541226088,1323.0945541226088,NA
ET1,2022-07-27T17:15:00Z,1323.0945541226088,1323.0945541226088,NA
ET1,2022-07-27T17:30:00Z,1322.8228714626246,1322.8228714626246,NA
ET1,2022-07-27T17:45:00Z,1322.5511888026406,1322.5511888026406,NA
ET1,2022-07-27T18:00:00Z,1322.2795061426564,1322.2795061426564,NA
ET1,2022-07-27T18:15:00Z,1322.2795061426564,1322.2795061426564,NA
ET1,2022-07-27T18:30:00Z,1322.2795061426564,1322.2795061426564,NA
ET1,2022-07-27T18:45:00Z,1322.5511888026406,1322.5511888026406,NA
ET1,2022-07-27T19:00:00Z,1322.5511888026406,1322.5511888026406,NA
ET1,2022-07-27T19:15:00Z,1322.5511888026406,1322.5511888026406,NA
ET1,2022-07-27T19:30:00Z,1321.464458162704,1321.464458162704,NA
ET1,2022-07-27T19:45:00Z,1321.19277550272,1321.19277550272,NA
ET1,2022-07-27T20:00:00Z,1321.19277550272,1321.19277550272,NA
ET1,2022-07-27T20:15:00Z,1321.19277550272,1321.19277550272,NA
ET1,2022-07-27T20:30:00Z,1320.9210928427358,1320.9210928427358,NA
ET1,2022-07-27T20:45:00Z,1320.9210928427358,1320.9210928427358,NA
ET1,2022-07-27T21:00:00Z,1320.6494101827518,1320.6494101827518,NA
ET1,2022-07-27T21:15:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-27T21:30:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-27T21:45:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-27T22:00:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-27T22:15:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-27T22:30:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-27T22:45:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-27T23:00:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-27T23:15:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-27T23:30:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-27T23:45:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-28T00:00:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-28T00:15:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-28T00:30:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-28T00:45:00Z,1320.6494101827518,1320.6494101827518,NA
ET1,2022-07-28T01:00:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-28T01:15:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-28T01:30:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-28T01:45:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-28T02:00:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-28T02:15:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-28T02:30:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-28T02:45:00Z,1320.3777275227676,1320.3777275227676,NA
ET1,2022-07-28T03:00:00Z,1320.6494101827518,1320.6494101827518,NA
ET1,2022-07-28T03:15:00Z,1320.3777275227676,1320.3777275227676,NA
