DendroID,date_time,Radius,newRadius,jumpStart
ET4b,2023-03-08T16:45:00Z,3726.127681682049,3726.127681682049,NA
ET4b,2023-03-08T17:00:00Z,3725.8559990220647,3725.8559990220647,NA
ET4b,2023-03-08T17:15:00Z,3721.780759122303,3721.780759122303,NA
ET4b,2023-03-08T17:30:00Z,3713.086914002812,3721.780759122303,y
ET4b,2023-03-08T17:45:00Z,3711.456818042907,3720.150663162398,NA
ET4b,2023-03-08T18:00:00Z,3708.1966261230978,3716.890471242589,NA
ET4b,2023-03-08T18:15:00Z,3704.121386223336,3712.815231342827,NA
ET4b,2023-03-08T18:30:00Z,3696.242589083797,3712.815231342827,y
ET4b,2023-03-08T18:45:00Z,3695.9709064238127,3712.5435486828424,NA
ET4b,2023-03-08T19:00:00Z,3695.9709064238127,3712.5435486828424,NA
ET4b,2023-03-08T19:15:00Z,3695.6992237638287,3712.2718660228584,NA
ET4b,2023-03-08T19:30:00Z,3695.6992237638287,3712.2718660228584,NA
ET4b,2023-03-08T19:45:00Z,3695.6992237638287,3712.2718660228584,NA
ET4b,2023-03-08T20:00:00Z,3695.9709064238127,3712.5435486828424,NA
ET4b,2023-03-08T20:15:00Z,3695.6992237638287,3712.2718660228584,NA
ET4b,2023-03-08T20:30:00Z,3695.6992237638287,3712.2718660228584,NA
ET4b,2023-03-08T20:45:00Z,3695.6992237638287,3712.2718660228584,NA
ET4b,2023-03-08T21:00:00Z,3695.6992237638287,3712.2718660228584,NA
ET4b,2023-03-08T21:15:00Z,3695.6992237638287,3712.2718660228584,NA
ET4b,2023-03-08T21:30:00Z,3695.4275411038448,3712.0001833628744,NA
ET4b,2023-03-08T21:45:00Z,3695.4275411038448,3712.0001833628744,NA
ET4b,2023-03-08T22:00:00Z,3695.4275411038448,3712.0001833628744,NA
ET4b,2023-03-08T22:15:00Z,3695.4275411038448,3712.0001833628744,NA
ET4b,2023-03-08T22:30:00Z,3695.6992237638287,3712.2718660228584,NA
ET4b,2023-03-08T22:45:00Z,3695.6992237638287,3712.2718660228584,NA
ET4b,2023-03-08T23:00:00Z,3695.4275411038448,3712.0001833628744,NA
ET4b,2023-03-08T23:15:00Z,3695.6992237638287,3712.2718660228584,NA
ET4b,2023-03-08T23:30:00Z,3695.4275411038448,3712.0001833628744,NA
ET4b,2023-03-08T23:45:00Z,3695.6992237638287,3712.2718660228584,NA
ET4b,2023-03-09T00:00:00Z,3695.4275411038448,3712.0001833628744,NA
ET4b,2023-03-09T00:15:00Z,3695.4275411038448,3712.0001833628744,NA
ET4b,2023-03-09T00:30:00Z,3695.4275411038448,3712.0001833628744,NA
