DendroID,date_time,Radius,newRadius,jumpStart
ET5,2022-08-23T06:45:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T07:00:00Z,3692.710714504003,3692.710714504003,NA
ET5,2022-08-23T07:15:00Z,3692.710714504003,3692.710714504003,NA
ET5,2022-08-23T07:30:00Z,3692.710714504003,3692.710714504003,NA
ET5,2022-08-23T07:45:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T08:00:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T08:15:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T08:30:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T08:45:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T09:00:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T09:15:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T09:30:00Z,3693.254079823972,3693.254079823972,NA
ET5,2022-08-23T09:45:00Z,3693.254079823972,3693.254079823972,NA
ET5,2022-08-23T10:00:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T10:15:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T10:30:00Z,3692.710714504003,3692.710714504003,NA
ET5,2022-08-23T10:45:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T11:00:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T11:15:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T11:30:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T11:45:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T12:00:00Z,3692.710714504003,3692.710714504003,NA
ET5,2022-08-23T12:15:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T12:30:00Z,3693.254079823972,3693.254079823972,NA
ET5,2022-08-23T12:45:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T13:00:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T13:15:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T13:30:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T13:45:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T14:00:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T14:15:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T14:30:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T14:45:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T15:00:00Z,3692.982397163987,3692.982397163987,NA
ET5,2022-08-23T15:15:00Z,3692.982397163987,3692.982397163987,NA
