DendroID,date_time,Radius,newRadius,jumpStart
FB1,2022-10-13T18:30:00Z,4039.6494713037105,4039.6494713037105,NA
FB1,2022-10-13T18:45:00Z,4039.9211539636945,4039.9211539636945,NA
FB1,2022-10-13T19:00:00Z,4039.9211539636945,4039.9211539636945,NA
FB1,2022-10-13T19:15:00Z,4039.6494713037105,4039.6494713037105,NA
FB1,2022-10-13T19:30:00Z,4039.6494713037105,4039.6494713037105,NA
FB1,2022-10-13T19:45:00Z,4039.6494713037105,4039.6494713037105,NA
FB1,2022-10-13T20:00:00Z,4039.6494713037105,4039.6494713037105,NA
FB1,2022-10-13T20:15:00Z,4039.6494713037105,4039.6494713037105,NA
FB1,2022-10-13T20:30:00Z,4039.377788643726,4039.377788643726,NA
FB1,2022-10-13T20:45:00Z,4039.377788643726,4039.377788643726,NA
FB1,2022-10-13T21:00:00Z,4039.377788643726,4039.377788643726,NA
FB1,2022-10-13T21:15:00Z,4039.106105983742,4039.106105983742,NA
FB1,2022-10-13T21:30:00Z,4039.377788643726,4039.377788643726,NA
FB1,2022-10-13T21:45:00Z,4039.106105983742,4039.106105983742,NA
FB1,2022-10-13T22:00:00Z,4038.834423323758,4038.834423323758,NA
FB1,2022-10-13T22:15:00Z,4038.834423323758,4038.834423323758,NA
FB1,2022-10-13T22:30:00Z,4038.834423323758,4038.834423323758,NA
FB1,2022-10-13T22:45:00Z,4038.5627406637736,4038.5627406637736,NA
FB1,2022-10-13T23:00:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-13T23:15:00Z,4038.5627406637736,4038.5627406637736,NA
FB1,2022-10-13T23:30:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-13T23:45:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T00:00:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T00:15:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T00:30:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T00:45:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T01:00:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T01:15:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T01:30:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T01:45:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T02:00:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T02:15:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T02:30:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T02:45:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T03:00:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T03:15:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T03:30:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T03:45:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T04:00:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T04:15:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T04:30:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T04:45:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T05:00:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T05:15:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T05:30:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T05:45:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T06:00:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T06:15:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T06:30:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T06:45:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T07:00:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T07:15:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T07:30:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T07:45:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T08:00:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T08:15:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T08:30:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T08:45:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T09:00:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T09:15:00Z,4038.0193753438057,4038.0193753438057,NA
FB1,2022-10-14T09:30:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T09:45:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T10:00:00Z,4038.5627406637736,4038.5627406637736,NA
FB1,2022-10-14T10:15:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T10:30:00Z,4038.5627406637736,4038.5627406637736,NA
FB1,2022-10-14T10:45:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T11:00:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T11:15:00Z,4038.2910580037897,4038.2910580037897,NA
FB1,2022-10-14T11:30:00Z,4038.5627406637736,4038.5627406637736,NA
