.id,date_time,Moisture,T1,T2,T3,Radius
FB1,2022-07-05T22:45:00Z,4,16.9375,-200,-200,319.22712548132756
FB1,2022-07-05T23:00:00Z,4,16.875,-200,-200,319.22712548132756
FB1,2022-07-05T23:15:00Z,4,16.875,-200,-200,319.22712548132756
FB1,2022-07-05T23:30:00Z,4,17,-200,-200,319.22712548132756
FB1,2022-07-05T23:45:00Z,4,16.875,-200,-200,319.22712548132756
FB1,2022-07-06T00:00:00Z,4,16.75,-200,-200,319.22712548132756
FB1,2022-07-06T00:15:00Z,4,16.75,-200,-200,319.22712548132756
FB1,2022-07-06T00:30:00Z,4,16.75,-200,-200,319.22712548132756
FB1,2022-07-06T00:45:00Z,4,16.8125,-200,-200,319.22712548132756
FB1,2022-07-06T01:00:00Z,4,16.75,-200,-200,319.22712548132756
FB1,2022-07-06T01:15:00Z,4,16.75,-200,-200,319.22712548132756
FB1,2022-07-06T01:30:00Z,4,16.75,-200,-200,319.22712548132756
FB1,2022-07-06T01:45:00Z,4,16.75,-200,-200,319.22712548132756
FB1,2022-07-06T02:00:00Z,4,16.6875,-200,-200,319.22712548132756
FB1,2022-07-06T02:15:00Z,4,16.75,-200,-200,319.22712548132756
FB1,2022-07-06T02:30:00Z,4,16.8125,-200,-200,319.22712548132756
FB1,2022-07-06T02:45:00Z,4,16.75,-200,-200,319.22712548132756
FB1,2022-07-06T03:00:00Z,4,16.875,-200,-200,319.22712548132756
FB1,2022-07-06T03:15:00Z,4,16.9375,-200,-200,319.22712548132756
FB1,2022-07-06T03:30:00Z,4,16.9375,-200,-200,319.22712548132756
FB1,2022-07-06T03:45:00Z,4,16.875,-200,-200,319.22712548132756
FB1,2022-07-06T04:00:00Z,4,16.75,-200,-200,319.22712548132756
FB1,2022-07-06T04:15:00Z,4,16.6875,-200,-200,319.22712548132756
FB1,2022-07-06T04:30:00Z,4,16.75,-200,-200,319.22712548132756
FB1,2022-07-06T04:45:00Z,4,16.8125,-200,-200,319.22712548132756
FB1,2022-07-06T05:00:00Z,4,16.875,-200,-200,319.22712548132756
