.id,date_time,Moisture,T1,T2,T3,Radius
FB1_1,2022-07-06T11:30:00Z,4,16.5625,-200,-200,2453
FB1_1,2022-07-06T11:45:00Z,4,16.5,-200,-200,2453
FB1_1,2022-07-06T12:00:00Z,4,16.6875,-200,-200,2453
FB1_1,2022-07-06T12:15:00Z,4,16.875,-200,-200,2453
FB1_1,2022-07-06T12:30:00Z,4,17.1875,-200,-200,2453
FB1_1,2022-07-06T12:45:00Z,4,17.625,-200,-200,2453
FB1_1,2022-07-06T13:00:00Z,4,17.9375,-200,-200,2453
FB1_1,2022-07-06T13:15:00Z,4,18.375,-200,-200,2453
FB1_1,2022-07-06T13:30:00Z,4,19.125,-200,-200,2452
FB1_1,2022-07-06T13:45:00Z,4,23.375,-200,-200,2448
FB1_1,2022-07-06T14:00:00Z,4,26.4375,-200,-200,2447
FB1_1,2022-07-06T14:15:00Z,4,25.0625,-200,-200,2447
FB1_1,2022-07-06T14:30:00Z,4,23.125,-200,-200,2447
FB1_1,2022-07-06T14:45:00Z,4,22.25,-200,-200,2447
FB1_1,2022-07-06T15:00:00Z,4,22.375,-200,-200,2447
FB1_1,2022-07-06T15:15:00Z,4,22.625,-200,-200,2447
FB1_1,2022-07-06T15:30:00Z,4,22,-200,-200,2447
FB1_1,2022-07-06T15:45:00Z,4,21.25,-200,-200,2447
FB1_1,2022-07-06T16:00:00Z,4,20.875,-200,-200,2447
FB1_1,2022-07-06T16:15:00Z,4,20.375,-200,-200,2446
FB1_1,2022-07-06T16:30:00Z,4,20,-200,-200,2446
FB1_1,2022-07-06T16:45:00Z,4,20.5,-200,-200,2446
FB1_1,2022-07-06T17:00:00Z,4,20.125,-200,-200,2446
FB1_1,2022-07-06T17:15:00Z,4,21.375,-200,-200,2445
FB1_1,2022-07-06T17:30:00Z,4,21.25,-200,-200,2445
FB1_1,2022-07-06T17:45:00Z,4,21.5,-200,-200,2445
FB1_1,2022-07-06T18:00:00Z,4,20.875,-200,-200,2445
FB1_1,2022-07-06T18:15:00Z,4,21.4375,-200,-200,2445
FB1_1,2022-07-06T18:30:00Z,4,18.5,-200,-200,2441
FB1_1,2022-07-06T18:45:00Z,4,18.375,-200,-200,2441
FB1_1,2022-07-06T19:00:00Z,4,18.125,-200,-200,2441
FB1_1,2022-07-06T19:15:00Z,4,18.4375,-200,-200,2441
FB1_1,2022-07-06T19:30:00Z,4,18.25,-200,-200,2440
FB1_1,2022-07-06T19:45:00Z,4,17.75,-200,-200,2440
FB1_1,2022-07-06T20:00:00Z,4,17.5,-200,-200,2438
FB1_1,2022-07-06T20:15:00Z,4,17.5,-200,-200,2437
FB1_1,2022-07-06T20:30:00Z,4,17.6875,-200,-200,2435
FB1_1,2022-07-06T20:45:00Z,4,17.9375,-200,-200,2435
FB1_1,2022-07-06T21:00:00Z,4,17.75,-200,-200,2435
FB1_1,2022-07-06T21:15:00Z,4,17.75,-200,-200,2435
FB1_1,2022-07-06T21:30:00Z,4,17.6875,-200,-200,2435
FB1_1,2022-07-06T21:45:00Z,4,17.5,-200,-200,2435
FB1_1,2022-07-06T22:00:00Z,4,17.625,-200,-200,2434
FB1_1,2022-07-06T22:15:00Z,4,17.5625,-200,-200,2434
FB1_1,2022-07-06T22:30:00Z,4,17.5,-200,-200,2434
FB1_1,2022-07-06T22:45:00Z,4,17.5,-200,-200,2434
FB1_1,2022-07-06T23:00:00Z,4,17.5,-200,-200,2434
FB1_1,2022-07-06T23:15:00Z,4,17.375,-200,-200,2434
FB1_1,2022-07-06T23:30:00Z,4,17.125,-200,-200,2434
FB1_1,2022-07-06T23:45:00Z,4,16.75,-200,-200,2434
FB1_1,2022-07-07T00:00:00Z,4,16.5,-200,-200,2434
FB1_1,2022-07-07T00:15:00Z,4,16.375,-200,-200,2434
FB1_1,2022-07-07T00:30:00Z,4,16.5,-200,-200,2434
FB1_1,2022-07-07T00:45:00Z,4,16.6875,-200,-200,2434
