.id,date_time,Moisture,T1,T2,T3,Radius
FB6_1,2022-08-20T08:45:00Z,4,16.5625,-200,-200,3202.5951958926717
FB6_1,2022-08-20T09:00:00Z,4,16.625,-200,-200,3202.5951958926717
FB6_1,2022-08-20T09:15:00Z,4,16.625,-200,-200,3202.5951958926717
FB6_1,2022-08-20T09:30:00Z,4,16.5625,-200,-200,3202.866878552656
FB6_1,2022-08-20T09:45:00Z,4,16.625,-200,-200,3202.866878552656
FB6_1,2022-08-20T10:00:00Z,4,16.625,-200,-200,3202.866878552656
FB6_1,2022-08-20T10:15:00Z,4,16.5625,-200,-200,3202.5951958926717
FB6_1,2022-08-20T10:30:00Z,4,16.5,-200,-200,3202.5951958926717
FB6_1,2022-08-20T10:45:00Z,4,16.5625,-200,-200,3202.5951958926717
FB6_1,2022-08-20T11:00:00Z,4,16.5625,-200,-200,3202.5951958926717
FB6_1,2022-08-20T11:15:00Z,4,16.625,-200,-200,3202.5951958926717
FB6_1,2022-08-20T11:30:00Z,4,16.5625,-200,-200,3202.5951958926717
FB6_1,2022-08-20T11:45:00Z,4,16.5,-200,-200,3202.5951958926717
FB6_1,2022-08-20T12:00:00Z,4,16.5625,-200,-200,3202.5951958926717
FB6_1,2022-08-20T12:15:00Z,4,16.625,-200,-200,3202.5951958926717
FB6_1,2022-08-20T12:30:00Z,4,16.625,-200,-200,3202.5951958926717
FB6_1,2022-08-20T12:45:00Z,4,16.75,-200,-200,3202.5951958926717
FB6_1,2022-08-20T13:00:00Z,4,16.75,-200,-200,3202.5951958926717
FB6_1,2022-08-20T13:15:00Z,4,16.875,-200,-200,3202.5951958926717
FB6_1,2022-08-20T13:30:00Z,4,16.875,-200,-200,3202.5951958926717
FB6_1,2022-08-20T13:45:00Z,4,17.0625,-200,-200,3202.5951958926717
FB6_1,2022-08-20T14:00:00Z,4,17.375,-200,-200,3202.5951958926717
FB6_1,2022-08-20T14:15:00Z,4,17.4375,-200,-200,3202.5951958926717
FB6_1,2022-08-20T14:30:00Z,4,17.4375,-200,-200,3202.5951958926717
FB6_1,2022-08-20T14:45:00Z,4,17.5625,-200,-200,3202.5951958926717
FB6_1,2022-08-20T15:00:00Z,4,17.625,-200,-200,3202.5951958926717
FB6_1,2022-08-20T15:15:00Z,4,17.75,-200,-200,3202.5951958926717
FB6_1,2022-08-20T15:30:00Z,4,17.875,-200,-200,3202.5951958926717
FB6_1,2022-08-20T15:45:00Z,4,18.125,-200,-200,3202.5951958926717
FB6_1,2022-08-20T16:00:00Z,4,18.375,-200,-200,3202.3235132326877
FB6_1,2022-08-20T16:15:00Z,4,18.625,-200,-200,3202.3235132326877
FB6_1,2022-08-20T16:30:00Z,4,18.8125,-200,-200,3201.7801479127193
FB6_1,2022-08-20T16:45:00Z,4,18.875,-200,-200,3201.5084652527353
FB6_1,2022-08-20T17:00:00Z,4,19,-200,-200,3200.9650999327673
FB6_1,2022-08-20T17:15:00Z,4,19.25,-200,-200,3197.4332253529737
FB6_1,2022-08-20T17:30:00Z,4,19.5,-200,-200,3176.7853431941817
FB6_1,2022-08-20T17:45:00Z,4,19.5625,-200,-200,3172.4384206344357
FB6_1,2022-08-20T18:00:00Z,4,19.5,-200,-200,3169.1782287146266
FB6_1,2022-08-20T18:15:00Z,4,19.6875,-200,-200,3164.8313061548806
FB6_1,2022-08-20T18:30:00Z,4,19.5,-200,-200,3160.484383595135
FB6_1,2022-08-20T18:45:00Z,4,19.625,-200,-200,3155.594095715421
