.id,date_time,Moisture,T1,T2,T3,Radius
FB4_1,2022-07-14T11:15:00Z,4,16,-200,-200,6072.107450644827
FB4_1,2022-07-14T11:30:00Z,4,15.875,-200,-200,6072.107450644827
FB4_1,2022-07-14T11:45:00Z,4,16.125,-200,-200,6072.107450644827
FB4_1,2022-07-14T12:00:00Z,4,16.3125,-200,-200,6072.107450644827
FB4_1,2022-07-14T12:15:00Z,4,16.625,-200,-200,6072.107450644827
FB4_1,2022-07-14T12:30:00Z,4,17.25,-200,-200,6072.107450644827
FB4_1,2022-07-14T12:45:00Z,4,17.9375,-200,-200,6071.835767984842
FB4_1,2022-07-14T13:00:00Z,4,18.8125,-200,-200,6072.107450644827
FB4_1,2022-07-14T13:15:00Z,4,19,-200,-200,6072.107450644827
FB4_1,2022-07-14T13:30:00Z,4,19.125,-200,-200,6072.107450644827
FB4_1,2022-07-14T13:45:00Z,4,18.9375,-200,-200,6072.107450644827
FB4_1,2022-07-14T14:00:00Z,4,18.375,-200,-200,6072.107450644827
FB4_1,2022-07-14T14:15:00Z,4,19,-200,-200,6072.107450644827
FB4_1,2022-07-14T14:30:00Z,4,19.9375,-200,-200,6071.835767984842
FB4_1,2022-07-14T14:45:00Z,4,20.375,-200,-200,6071.835767984842
FB4_1,2022-07-14T15:00:00Z,4,20.625,-200,-200,6071.564085324858
FB4_1,2022-07-14T15:15:00Z,4,20.75,-200,-200,6071.564085324858
FB4_1,2022-07-14T15:30:00Z,4,20.5625,-200,-200,6071.835767984842
FB4_1,2022-07-14T15:45:00Z,4,20.5,-200,-200,6071.564085324858
FB4_1,2022-07-14T16:00:00Z,4,20.375,-200,-200,6071.564085324858
FB4_1,2022-07-14T16:15:00Z,4,19.375,-200,-200,6071.564085324858
FB4_1,2022-07-14T16:30:00Z,4,19.375,-200,-200,6071.564085324858
FB4_1,2022-07-14T16:45:00Z,4,19.6875,-200,-200,6071.564085324858
FB4_1,2022-07-14T17:00:00Z,4,20.1875,-200,-200,6071.564085324858
FB4_1,2022-07-14T17:15:00Z,4,19.875,-200,-200,6071.564085324858
FB4_1,2022-07-14T17:30:00Z,4,19.75,-200,-200,6071.564085324858
FB4_1,2022-07-14T17:45:00Z,4,19.625,-200,-200,6071.564085324858
FB4_1,2022-07-14T18:00:00Z,4,20.125,-200,-200,6071.564085324858
FB4_1,2022-07-14T18:15:00Z,4,20.625,-200,-200,6071.292402664874
FB4_1,2022-07-14T18:30:00Z,4,20.5625,-200,-200,6071.292402664874
FB4_1,2022-07-14T18:45:00Z,4,20.75,-200,-200,6071.292402664874
FB4_1,2022-07-14T19:00:00Z,4,21.0625,-200,-200,6071.564085324858
FB4_1,2022-07-14T19:15:00Z,4,20.8125,-200,-200,6071.292402664874
FB4_1,2022-07-14T19:30:00Z,4,20.8125,-200,-200,6071.292402664874
FB4_1,2022-07-14T19:45:00Z,4,21.125,-200,-200,6070.749037344905
FB4_1,2022-07-14T20:00:00Z,4,21.625,-200,-200,6070.477354684922
FB4_1,2022-07-14T20:15:00Z,4,21.4375,-200,-200,6070.477354684922
FB4_1,2022-07-14T20:30:00Z,4,20.625,-200,-200,6070.749037344905
FB4_1,2022-07-14T20:45:00Z,4,19.625,-200,-200,6070.749037344905
FB4_1,2022-07-14T21:00:00Z,4,19.8125,-200,-200,6070.749037344905
FB4_1,2022-07-14T21:15:00Z,4,20.125,-200,-200,6070.749037344905
FB4_1,2022-07-14T21:30:00Z,4,18.625,-200,-200,6070.749037344905
FB4_1,2022-07-14T21:45:00Z,4,17.5,-200,-200,6070.749037344905
FB4_1,2022-07-14T22:00:00Z,4,17.625,-200,-200,6070.749037344905
FB4_1,2022-07-14T22:15:00Z,4,17.625,-200,-200,6070.749037344905
FB4_1,2022-07-14T22:30:00Z,4,17.75,-200,-200,6070.749037344905
FB4_1,2022-07-14T22:45:00Z,4,17.625,-200,-200,6070.749037344905
FB4_1,2022-07-14T23:00:00Z,4,17.125,-200,-200,6070.749037344905
FB4_1,2022-07-14T23:15:00Z,4,17,-200,-200,6070.749037344905
FB4_1,2022-07-14T23:30:00Z,4,17,-200,-200,6070.749037344905
FB4_1,2022-07-14T23:45:00Z,4,17.0625,-200,-200,6070.749037344905
FB4_1,2022-07-15T00:00:00Z,4,17.125,-200,-200,6070.749037344905
FB4_1,2022-07-15T00:15:00Z,4,17.125,-200,-200,6070.749037344905
FB4_1,2022-07-15T00:30:00Z,4,17.0625,-200,-200,6070.749037344905
FB4_1,2022-07-15T00:45:00Z,4,17.125,-200,-200,6070.749037344905
FB4_1,2022-07-15T01:00:00Z,4,16.875,-200,-200,6070.749037344905
