1;2022.10.21 17:45;-28;20,25;-200;-200;15101;205;0;
2;2022.10.21 18:00;-28;19,6875;-200;-200;15101;205;0;
3;2022.10.21 18:15;-28;20,5;-200;-200;15102;205;0;
4;2022.10.21 18:30;-28;20,25;-200;-200;15102;205;0;
5;2022.10.21 18:45;-28;19,75;-200;-200;15102;205;0;
6;2022.10.21 19:00;-28;19,75;-200;-200;15102;205;0;
7;2022.10.21 19:15;-28;19,75;-200;-200;15102;205;0;
8;2022.10.21 19:30;-28;19,75;-200;-200;15102;205;0;
9;2022.10.21 19:45;-28;19,625;-200;-200;15102;205;0;
10;2022.10.21 20:00;-28;19,875;-200;-200;15102;205;0;
11;2022.10.21 20:15;-28;20,3125;-200;-200;15102;205;0;
12;2022.10.21 20:30;-28;20,3125;-200;-200;15102;205;0;
13;2022.10.21 20:45;-28;20,125;-200;-200;15102;205;0;
14;2022.10.21 21:00;-28;19,25;-200;-200;15102;205;0;
15;2022.10.21 21:15;-28;18,75;-200;-200;15101;205;0;
16;2022.10.21 21:30;-28;18,625;-200;-200;15101;205;0;
17;2022.10.21 21:45;-28;18,5;-200;-200;15102;205;0;
18;2022.10.21 22:00;-28;18,375;-200;-200;15102;205;0;
19;2022.10.21 22:15;-28;18,25;-200;-200;15102;205;0;
20;2022.10.21 22:30;-28;18,125;-200;-200;15102;205;0;
21;2022.10.21 22:45;-28;18;-200;-200;15102;205;0;
22;2022.10.21 23:00;-28;17,875;-200;-200;15102;205;0;
23;2022.10.21 23:15;-28;17,75;-200;-200;15102;205;0;
24;2022.10.21 23:30;-28;17,5;-200;-200;15102;205;0;
25;2022.10.21 23:45;-28;17,5;-200;-200;15102;205;0;
26;2022.10.22 00:00;0;17,4375;-200;-200;15103;205;0;
27;2022.10.22 00:15;0;17,5;-200;-200;15103;205;0;
28;2022.10.22 00:30;0;17,5;-200;-200;15102;205;0;
29;2022.10.22 00:45;0;17,5;-200;-200;15103;205;0;
30;2022.10.22 01:00;0;17,5;-200;-200;15103;205;0;
31;2022.10.22 01:15;0;17,5;-200;-200;15102;205;0;
32;2022.10.22 01:30;0;17,4375;-200;-200;15102;205;0;
33;2022.10.22 01:45;0;17,4375;-200;-200;15102;205;0;
34;2022.10.22 02:00;0;17,375;-200;-200;15103;205;0;
35;2022.10.22 02:15;0;17,25;-200;-200;15103;205;0;
36;2022.10.22 02:30;0;17,125;-200;-200;15103;205;0;
37;2022.10.22 02:45;0;17,0625;-200;-200;15103;205;0;
38;2022.10.22 03:00;0;17;-200;-200;15103;205;0;
39;2022.10.22 03:15;0;17;-200;-200;15103;205;0;
40;2022.10.22 03:30;0;16,875;-200;-200;15103;205;0;
41;2022.10.22 03:45;0;16,8125;-200;-200;15103;205;0;
42;2022.10.22 04:00;0;16,75;-200;-200;15103;205;0;
43;2022.10.22 04:15;0;16,6875;-200;-200;15103;205;0;
44;2022.10.22 04:30;0;16,625;-200;-200;15103;205;0;
45;2022.10.22 04:45;0;16,5;-200;-200;15103;205;0;
46;2022.10.22 05:00;0;16,375;-200;-200;15104;205;0;
47;2022.10.22 05:15;0;16,375;-200;-200;15103;205;0;
48;2022.10.22 05:30;0;16,25;-200;-200;15104;205;0;
49;2022.10.22 05:45;0;16,25;-200;-200;15104;205;0;
50;2022.10.22 06:00;0;16,25;-200;-200;15103;205;0;
51;2022.10.22 06:15;0;16,25;-200;-200;15103;205;0;
52;2022.10.22 06:30;0;16,25;-200;-200;15103;205;0;
53;2022.10.22 06:45;0;16,25;-200;-200;15103;205;0;
54;2022.10.22 07:00;0;16,125;-200;-200;15103;205;0;
55;2022.10.22 07:15;0;15,9375;-200;-200;15103;205;0;
56;2022.10.22 07:30;0;15,8125;-200;-200;15104;205;0;
57;2022.10.22 07:45;0;15,6875;-200;-200;15103;205;0;
58;2022.10.22 08:00;0;15,6875;-200;-200;15104;205;0;
59;2022.10.22 08:15;0;15,5625;-200;-200;15103;205;0;
60;2022.10.22 08:30;0;15,375;-200;-200;15104;205;0;
61;2022.10.22 08:45;0;15,5;-200;-200;15104;205;0;
62;2022.10.22 09:00;0;15,5;-200;-200;15104;205;0;
63;2022.10.22 09:15;0;15,5;-200;-200;15104;205;0;
64;2022.10.22 09:30;0;15,375;-200;-200;15105;205;0;
65;2022.10.22 09:45;0;15,25;-200;-200;15104;205;0;
66;2022.10.22 10:00;0;15,3125;-200;-200;15104;205;0;
67;2022.10.22 10:15;0;15,5;-200;-200;15104;205;0;
68;2022.10.22 10:30;0;15,5;-200;-200;15104;205;0;
69;2022.10.22 10:45;0;15,5;-200;-200;15104;205;0;
70;2022.10.22 11:00;0;15,5625;-200;-200;15104;205;0;
71;2022.10.22 11:15;0;15,5625;-200;-200;15104;205;0;
72;2022.10.22 11:30;0;15,5;-200;-200;15104;205;0;
73;2022.10.22 11:45;0;15,375;-200;-200;15104;205;0;
74;2022.10.22 12:00;0;15,4375;-200;-200;15104;205;0;
75;2022.10.22 12:15;0;15,5;-200;-200;15104;205;0;
76;2022.10.22 12:30;0;15,75;-200;-200;15104;205;0;
77;2022.10.22 12:45;0;16;-200;-200;15104;205;0;
78;2022.10.22 13:00;0;16,25;-200;-200;15105;205;0;
79;2022.10.22 13:15;0;16,5;-200;-200;15104;205;0;
80;2022.10.22 13:30;0;16,75;-200;-200;15104;205;0;
81;2022.10.22 13:45;0;16,9375;-200;-200;15105;205;0;
